Kód kraja,Názov kraja,Kód územného obvodu,Názov územného obvodu,Kód okresu,Názov okresu,Číslo politického subjektu,Názov politického subjektu,Počet platných hlasov,Podiel platných hlasov v %,"Počet voličov, ktorí využili právo prednostného hlasovania","Podiel voličov, ktorí využili právo prednostného hlasovania v %"
8,Košický kraj,801,Košice,803,Košice II,22,Demokrati,1624,4.25,1423,87.62
8,Košický kraj,801,Košice,803,Košice II,23,Kresťanskodemokratické hnutie,2817,7.38,2298,81.57
8,Košický kraj,801,Košice,803,Košice II,24,KARMA,39,0.1,22,56.41
8,Košický kraj,801,Košice,803,Košice II,25,REPUBLIKA,1624,4.25,1435,88.36
8,Košický kraj,801,Košice,804,Košice III,1,Pirátska strana - Slovensko,32,0.23,17,53.12
8,Košický kraj,801,Košice,804,Košice III,2,PRINCÍP,8,0.05,6,75.0
8,Košický kraj,801,Košice,804,Košice III,3,Progresívne Slovensko,2883,20.75,2109,73.15
8,Košický kraj,801,Košice,804,Košice III,4,SPOLOČNE OBČANIA SLOVENSKA,11,0.07,6,54.54
8,Košický kraj,801,Košice,804,Košice III,5,OĽANO A PRIATELIA,1194,8.59,1069,89.53
8,Košický kraj,801,Košice,804,Košice III,6,Komunistická strana Slovenska,33,0.23,21,63.63
8,Košický kraj,801,Košice,804,Košice III,7,Maďarské fórum,13,0.09,12,92.3
8,Košický kraj,801,Košice,804,Košice III,8,Vlastenecký blok,5,0.03,3,60.0
8,Košický kraj,801,Košice,804,Košice III,9,"Modrí, Most - Híd",40,0.28,35,87.5
8,Košický kraj,801,Košice,804,Košice III,10,SPRAVODLIVOSŤ,6,0.04,2,33.33
8,Košický kraj,801,Košice,804,Košice III,11,Slovenské Hnutie Obrody,6,0.04,4,66.66
8,Košický kraj,801,Košice,804,Košice III,12,Sloboda a Solidarita,1116,8.03,929,83.24
8,Košický kraj,801,Košice,804,Košice III,13,SME RODINA,498,3.58,428,85.94
8,Košický kraj,801,Košice,804,Košice III,14,MySlovensko,17,0.12,10,58.82
8,Košický kraj,801,Košice,804,Košice III,15,Slovenská národná strana,671,4.83,608,90.61
8,Košický kraj,801,Košice,804,Košice III,16,SMER - sociálna demokracia,2741,19.73,2343,85.47
8,Košický kraj,801,Košice,804,Košice III,17,HLAS - sociálna demokracia,2164,15.57,1802,83.27
8,Košický kraj,801,Košice,804,Košice III,18,SZÖVETSÉG - Magyarok,128,0.92,101,78.9
8,Košický kraj,801,Košice,804,Košice III,19,SRDCE vlastenci a dôchodcovia,5,0.03,3,60.0
8,Košický kraj,801,Košice,804,Košice III,20,SDKU - DS,2,0.01,0,0.0
8,Košický kraj,801,Košice,804,Košice III,21,Kotlebovci - Ľudová strana Naše Slovensko,89,0.64,81,91.01
8,Košický kraj,801,Košice,804,Košice III,22,Demokrati,634,4.56,538,84.85
8,Košický kraj,801,Košice,804,Košice III,23,Kresťanskodemokratické hnutie,977,7.03,788,80.65
8,Košický kraj,801,Košice,804,Košice III,24,KARMA,10,0.07,8,80.0
8,Košický kraj,801,Košice,804,Košice III,25,REPUBLIKA,609,4.38,538,88.34
8,Košický kraj,801,Košice,805,Košice IV,1,Pirátska strana - Slovensko,74,0.24,49,66.21
8,Košický kraj,801,Košice,805,Košice IV,2,PRINCÍP,19,0.06,18,94.73
8,Košický kraj,801,Košice,805,Košice IV,3,Progresívne Slovensko,7106,23.37,5476,77.06
8,Košický kraj,801,Košice,805,Košice IV,4,SPOLOČNE OBČANIA SLOVENSKA,22,0.07,15,68.18
8,Košický kraj,801,Košice,805,Košice IV,5,OĽANO A PRIATELIA,2781,9.14,2464,88.6
8,Košický kraj,801,Košice,805,Košice IV,6,Komunistická strana Slovenska,81,0.26,52,64.19
8,Košický kraj,801,Košice,805,Košice IV,7,Maďarské fórum,38,0.12,32,84.21
8,Košický kraj,801,Košice,805,Košice IV,8,Vlastenecký blok,6,0.01,5,83.33
8,Košický kraj,801,Košice,805,Košice IV,9,"Modrí, Most - Híd",99,0.32,78,78.78
8,Košický kraj,801,Košice,805,Košice IV,10,SPRAVODLIVOSŤ,14,0.04,10,71.42
8,Košický kraj,801,Košice,805,Košice IV,11,Slovenské Hnutie Obrody,13,0.04,12,92.3
8,Košický kraj,801,Košice,805,Košice IV,12,Sloboda a Solidarita,2750,9.04,2300,83.63
8,Košický kraj,801,Košice,805,Košice IV,13,SME RODINA,824,2.71,721,87.5
8,Košický kraj,801,Košice,805,Košice IV,14,MySlovensko,18,0.05,14,77.77
8,Košický kraj,801,Košice,805,Košice IV,15,Slovenská národná strana,1388,4.56,1278,92.07
8,Košický kraj,801,Košice,805,Košice IV,16,SMER - sociálna demokracia,5618,18.48,4861,86.52
8,Košický kraj,801,Košice,805,Košice IV,17,HLAS - sociálna demokracia,4052,13.33,3518,86.82
8,Košický kraj,801,Košice,805,Košice IV,18,SZÖVETSÉG - Magyarok,396,1.3,328,82.82
8,Košický kraj,801,Košice,805,Košice IV,19,SRDCE vlastenci a dôchodcovia,11,0.03,6,54.54
8,Košický kraj,801,Košice,805,Košice IV,20,SDKU - DS,7,0.02,3,42.85
8,Košický kraj,801,Košice,805,Košice IV,21,Kotlebovci - Ľudová strana Naše Slovensko,231,0.76,214,92.64
8,Košický kraj,801,Košice,805,Košice IV,22,Demokrati,1307,4.3,1152,88.14
8,Košický kraj,801,Košice,805,Košice IV,23,Kresťanskodemokratické hnutie,2320,7.63,1918,82.67
8,Košický kraj,801,Košice,805,Košice IV,24,KARMA,24,0.07,16,66.66
8,Košický kraj,801,Košice,805,Košice IV,25,REPUBLIKA,1195,3.93,1059,88.61
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,1,Pirátska strana - Slovensko,274,0.44,222,81.02
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,2,PRINCÍP,76,0.12,60,78.94
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,3,Progresívne Slovensko,7791,12.51,5987,76.84
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,4,SPOLOČNE OBČANIA SLOVENSKA,62,0.09,36,58.06
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,5,OĽANO A PRIATELIA,11685,18.76,10907,93.34
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,6,Komunistická strana Slovenska,171,0.27,131,76.6
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,7,Maďarské fórum,149,0.23,136,91.27
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,8,Vlastenecký blok,23,0.03,20,86.95
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,9,"Modrí, Most - Híd",180,0.28,148,82.22
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,10,SPRAVODLIVOSŤ,33,0.05,20,60.6
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,11,Slovenské Hnutie Obrody,42,0.06,32,76.19
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,12,Sloboda a Solidarita,3243,5.2,2752,84.85
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,13,SME RODINA,2028,3.25,1753,86.43
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,14,MySlovensko,42,0.06,31,73.8
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,15,Slovenská národná strana,2541,4.08,2284,89.88
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,16,SMER - sociálna demokracia,11336,18.2,10017,88.36
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,17,HLAS - sociálna demokracia,9114,14.63,8049,88.31
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,18,SZÖVETSÉG - Magyarok,3591,5.76,3230,89.94
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,19,SRDCE vlastenci a dôchodcovia,27,0.04,20,74.07
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,20,SDKU - DS,25,0.04,19,76.0
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,21,Kotlebovci - Ľudová strana Naše Slovensko,488,0.78,435,89.13
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,22,Demokrati,1825,2.93,1596,87.45
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,23,Kresťanskodemokratické hnutie,4115,6.6,3203,77.83
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,24,KARMA,41,0.06,25,60.97
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,25,REPUBLIKA,3353,5.38,3000,89.47
8,Košický kraj,803,Michalovce,807,Michalovce,1,Pirátska strana - Slovensko,164,0.34,126,76.82
8,Košický kraj,803,Michalovce,807,Michalovce,2,PRINCÍP,77,0.16,68,88.31
8,Košický kraj,803,Michalovce,807,Michalovce,3,Progresívne Slovensko,4193,8.79,3184,75.93
8,Košický kraj,803,Michalovce,807,Michalovce,4,SPOLOČNE OBČANIA SLOVENSKA,31,0.06,26,83.87
8,Košický kraj,803,Michalovce,807,Michalovce,5,OĽANO A PRIATELIA,6545,13.72,6102,93.23
8,Košický kraj,803,Michalovce,807,Michalovce,6,Komunistická strana Slovenska,184,0.38,134,72.82
8,Košický kraj,803,Michalovce,807,Michalovce,7,Maďarské fórum,56,0.11,45,80.35
8,Košický kraj,803,Michalovce,807,Michalovce,8,Vlastenecký blok,36,0.07,30,83.33
8,Košický kraj,803,Michalovce,807,Michalovce,9,"Modrí, Most - Híd",336,0.7,318,94.64
8,Košický kraj,803,Michalovce,807,Michalovce,10,SPRAVODLIVOSŤ,21,0.04,11,52.38
8,Košický kraj,803,Michalovce,807,Michalovce,11,Slovenské Hnutie Obrody,30,0.06,23,76.66
8,Košický kraj,803,Michalovce,807,Michalovce,12,Sloboda a Solidarita,1828,3.83,1567,85.72
8,Košický kraj,803,Michalovce,807,Michalovce,13,SME RODINA,1089,2.28,953,87.51
8,Košický kraj,803,Michalovce,807,Michalovce,14,MySlovensko,35,0.07,26,74.28
8,Košický kraj,803,Michalovce,807,Michalovce,15,Slovenská národná strana,2180,4.57,1977,90.68
8,Košický kraj,803,Michalovce,807,Michalovce,16,SMER - sociálna demokracia,13458,28.22,12076,89.73
8,Košický kraj,803,Michalovce,807,Michalovce,17,HLAS - sociálna demokracia,8021,16.82,7121,88.77
8,Košický kraj,803,Michalovce,807,Michalovce,18,SZÖVETSÉG - Magyarok,2844,5.96,2655,93.35
8,Košický kraj,803,Michalovce,807,Michalovce,19,SRDCE vlastenci a dôchodcovia,32,0.06,21,65.62
8,Košický kraj,803,Michalovce,807,Michalovce,20,SDKU - DS,7,0.01,7,100.0
8,Košický kraj,803,Michalovce,807,Michalovce,21,Kotlebovci - Ľudová strana Naše Slovensko,342,0.71,313,91.52
8,Košický kraj,803,Michalovce,807,Michalovce,22,Demokrati,1073,2.25,965,89.93
8,Košický kraj,803,Michalovce,807,Michalovce,23,Kresťanskodemokratické hnutie,2773,5.81,2211,79.73
8,Košický kraj,803,Michalovce,807,Michalovce,24,KARMA,23,0.04,15,65.21
8,Košický kraj,803,Michalovce,807,Michalovce,25,REPUBLIKA,2299,4.82,2101,91.38
8,Košický kraj,803,Michalovce,809,Sobrance,1,Pirátska strana - Slovensko,41,0.37,33,80.48
8,Košický kraj,803,Michalovce,809,Sobrance,2,PRINCÍP,14,0.12,10,71.42
8,Košický kraj,803,Michalovce,809,Sobrance,3,Progresívne Slovensko,585,5.31,448,76.58
8,Košický kraj,803,Michalovce,809,Sobrance,4,SPOLOČNE OBČANIA SLOVENSKA,6,0.05,4,66.66
8,Košický kraj,803,Michalovce,809,Sobrance,5,OĽANO A PRIATELIA,1118,10.15,1019,91.14
8,Košický kraj,803,Michalovce,809,Sobrance,6,Komunistická strana Slovenska,35,0.31,29,82.85
8,Košický kraj,803,Michalovce,809,Sobrance,7,Maďarské fórum,11,0.09,10,90.9
8,Košický kraj,803,Michalovce,809,Sobrance,8,Vlastenecký blok,2,0.01,1,50.0
8,Košický kraj,803,Michalovce,809,Sobrance,9,"Modrí, Most - Híd",16,0.14,15,93.75
8,Košický kraj,803,Michalovce,809,Sobrance,10,SPRAVODLIVOSŤ,6,0.05,5,83.33
8,Košický kraj,803,Michalovce,809,Sobrance,11,Slovenské Hnutie Obrody,3,0.02,3,100.0
8,Košický kraj,803,Michalovce,809,Sobrance,12,Sloboda a Solidarita,264,2.39,221,83.71
8,Košický kraj,803,Michalovce,809,Sobrance,13,SME RODINA,616,5.59,575,93.34
8,Košický kraj,803,Michalovce,809,Sobrance,14,MySlovensko,8,0.07,6,75.0
8,Košický kraj,803,Michalovce,809,Sobrance,15,Slovenská národná strana,627,5.69,556,88.67
8,Košický kraj,803,Michalovce,809,Sobrance,16,SMER - sociálna demokracia,3883,35.28,3618,93.17
8,Košický kraj,803,Michalovce,809,Sobrance,17,HLAS - sociálna demokracia,2330,21.17,2122,91.07
8,Košický kraj,803,Michalovce,809,Sobrance,18,SZÖVETSÉG - Magyarok,7,0.06,6,85.71
8,Košický kraj,803,Michalovce,809,Sobrance,19,SRDCE vlastenci a dôchodcovia,9,0.08,7,77.77
8,Košický kraj,803,Michalovce,809,Sobrance,20,SDKU - DS,3,0.02,1,33.33
8,Košický kraj,803,Michalovce,809,Sobrance,21,Kotlebovci - Ľudová strana Naše Slovensko,65,0.59,57,87.69
8,Košický kraj,803,Michalovce,809,Sobrance,22,Demokrati,163,1.48,147,90.18
8,Košický kraj,803,Michalovce,809,Sobrance,23,Kresťanskodemokratické hnutie,636,5.77,490,77.04
8,Košický kraj,803,Michalovce,809,Sobrance,24,KARMA,12,0.1,11,91.66
8,Košický kraj,803,Michalovce,809,Sobrance,25,REPUBLIKA,545,4.95,491,90.09
8,Košický kraj,804,Rožňava,808,Rožňava,1,Pirátska strana - Slovensko,184,0.72,155,84.23
8,Košický kraj,804,Rožňava,808,Rožňava,2,PRINCÍP,40,0.15,34,85.0
8,Košický kraj,804,Rožňava,808,Rožňava,3,Progresívne Slovensko,2965,11.6,2195,74.03
8,Košický kraj,804,Rožňava,808,Rožňava,4,SPOLOČNE OBČANIA SLOVENSKA,26,0.1,20,76.92
8,Košický kraj,804,Rožňava,808,Rožňava,5,OĽANO A PRIATELIA,3810,14.91,3342,87.71
8,Košický kraj,804,Rožňava,808,Rožňava,6,Komunistická strana Slovenska,131,0.51,96,73.28
8,Košický kraj,804,Rožňava,808,Rožňava,7,Maďarské fórum,65,0.25,52,80.0
8,Košický kraj,804,Rožňava,808,Rožňava,8,Vlastenecký blok,12,0.04,7,58.33
8,Košický kraj,804,Rožňava,808,Rožňava,9,"Modrí, Most - Híd",129,0.5,108,83.72
8,Košický kraj,804,Rožňava,808,Rožňava,10,SPRAVODLIVOSŤ,12,0.04,10,83.33
8,Košický kraj,804,Rožňava,808,Rožňava,11,Slovenské Hnutie Obrody,18,0.07,13,72.22
8,Košický kraj,804,Rožňava,808,Rožňava,12,Sloboda a Solidarita,949,3.71,793,83.56
8,Košický kraj,804,Rožňava,808,Rožňava,13,SME RODINA,613,2.39,504,82.21
8,Košický kraj,804,Rožňava,808,Rožňava,14,MySlovensko,14,0.05,9,64.28
8,Košický kraj,804,Rožňava,808,Rožňava,15,Slovenská národná strana,1014,3.96,916,90.33
8,Košický kraj,804,Rožňava,808,Rožňava,16,SMER - sociálna demokracia,4462,17.46,3837,85.99
8,Košický kraj,804,Rožňava,808,Rožňava,17,HLAS - sociálna demokracia,4003,15.66,3469,86.66
8,Košický kraj,804,Rožňava,808,Rožňava,18,SZÖVETSÉG - Magyarok,4275,16.73,3857,90.22
8,Košický kraj,804,Rožňava,808,Rožňava,19,SRDCE vlastenci a dôchodcovia,27,0.1,15,55.55
8,Košický kraj,804,Rožňava,808,Rožňava,20,SDKU - DS,2,0.0,1,50.0
8,Košický kraj,804,Rožňava,808,Rožňava,21,Kotlebovci - Ľudová strana Naše Slovensko,223,0.87,191,85.65
8,Košický kraj,804,Rožňava,808,Rožňava,22,Demokrati,587,2.29,509,86.71
8,Košický kraj,804,Rožňava,808,Rožňava,23,Kresťanskodemokratické hnutie,405,1.58,307,75.8
8,Košický kraj,804,Rožňava,808,Rožňava,24,KARMA,24,0.09,19,79.16
8,Košický kraj,804,Rožňava,808,Rožňava,25,REPUBLIKA,1557,6.09,1389,89.21
8,Košický kraj,805,Spišská Nová Ves,801,Gelnica,1,Pirátska strana - Slovensko,78,0.57,67,85.89
8,Košický kraj,805,Spišská Nová Ves,801,Gelnica,2,PRINCÍP,21,0.15,18,85.71
8,Košický kraj,805,Spišská Nová Ves,801,Gelnica,3,Progresívne Slovensko,1275,9.33,949,74.43
8,Košický kraj,805,Spišská Nová Ves,801,Gelnica,4,SPOLOČNE OBČANIA SLOVENSKA,11,0.08,7,63.63
8,Košický kraj,805,Spišská Nová Ves,801,Gelnica,5,OĽANO A PRIATELIA,2368,17.34,2134,90.11
8,Košický kraj,805,Spišská Nová Ves,801,Gelnica,6,Komunistická strana Slovenska,68,0.49,48,70.58
8,Košický kraj,805,Spišská Nová Ves,801,Gelnica,7,Maďarské fórum,16,0.11,16,100.0
8,Košický kraj,805,Spišská Nová Ves,801,Gelnica,8,Vlastenecký blok,8,0.05,7,87.5
8,Košický kraj,805,Spišská Nová Ves,801,Gelnica,9,"Modrí, Most - Híd",24,0.17,17,70.83
8,Košický kraj,805,Spišská Nová Ves,801,Gelnica,10,SPRAVODLIVOSŤ,4,0.02,3,75.0
8,Košický kraj,805,Spišská Nová Ves,801,Gelnica,11,Slovenské Hnutie Obrody,6,0.04,3,50.0
8,Košický kraj,805,Spišská Nová Ves,801,Gelnica,12,Sloboda a Solidarita,419,3.06,352,84.0
8,Košický kraj,805,Spišská Nová Ves,801,Gelnica,13,SME RODINA,396,2.9,349,88.13
8,Košický kraj,805,Spišská Nová Ves,801,Gelnica,14,MySlovensko,13,0.09,10,76.92
8,Košický kraj,805,Spišská Nová Ves,801,Gelnica,15,Slovenská národná strana,647,4.73,554,85.62
8,Košický kraj,805,Spišská Nová Ves,801,Gelnica,16,SMER - sociálna demokracia,3394,24.85,2909,85.71
8,Košický kraj,805,Spišská Nová Ves,801,Gelnica,17,HLAS - sociálna demokracia,2549,18.66,2209,86.66
8,Košický kraj,805,Spišská Nová Ves,801,Gelnica,18,SZÖVETSÉG - Magyarok,14,0.1,10,71.42
8,Košický kraj,805,Spišská Nová Ves,801,Gelnica,19,SRDCE vlastenci a dôchodcovia,12,0.08,8,66.66
8,Košický kraj,805,Spišská Nová Ves,801,Gelnica,20,SDKU - DS,6,0.04,4,66.66
8,Košický kraj,805,Spišská Nová Ves,801,Gelnica,21,Kotlebovci - Ľudová strana Naše Slovensko,154,1.12,135,87.66
8,Košický kraj,805,Spišská Nová Ves,801,Gelnica,22,Demokrati,258,1.88,226,87.59
8,Košický kraj,805,Spišská Nová Ves,801,Gelnica,23,Kresťanskodemokratické hnutie,887,6.49,689,77.67
8,Košický kraj,805,Spišská Nová Ves,801,Gelnica,24,KARMA,15,0.1,9,60.0
8,Košický kraj,805,Spišská Nová Ves,801,Gelnica,25,REPUBLIKA,1010,7.39,889,88.01
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,1,Pirátska strana - Slovensko,170,0.38,124,72.94
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,2,PRINCÍP,32,0.07,27,84.37
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,3,Progresívne Slovensko,5547,12.56,4047,72.95
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,4,SPOLOČNE OBČANIA SLOVENSKA,36,0.08,21,58.33
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,5,OĽANO A PRIATELIA,7196,16.3,6575,91.37
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,6,Komunistická strana Slovenska,159,0.36,103,64.77
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,7,Maďarské fórum,22,0.04,17,77.27
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,8,Vlastenecký blok,13,0.02,9,69.23
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,9,"Modrí, Most - Híd",50,0.11,29,58.0
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,10,SPRAVODLIVOSŤ,27,0.06,11,40.74
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,11,Slovenské Hnutie Obrody,24,0.05,12,50.0
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,12,Sloboda a Solidarita,2083,4.71,1721,82.62
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,13,SME RODINA,1082,2.45,929,85.85
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,14,MySlovensko,82,0.18,68,82.92
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,15,Slovenská národná strana,2280,5.16,2080,91.22
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,16,SMER - sociálna demokracia,8933,20.23,7627,85.38
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,17,HLAS - sociálna demokracia,6842,15.49,5853,85.54
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,18,SZÖVETSÉG - Magyarok,35,0.07,23,65.71
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,19,SRDCE vlastenci a dôchodcovia,24,0.05,16,66.66
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,20,SDKU - DS,10,0.02,5,50.0
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,21,Kotlebovci - Ľudová strana Naše Slovensko,479,1.08,426,88.93
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,22,Demokrati,1172,2.65,991,84.55
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,23,Kresťanskodemokratické hnutie,5037,11.41,4062,80.64
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,24,KARMA,25,0.05,11,44.0
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,25,REPUBLIKA,2782,6.3,2458,88.35
8,Košický kraj,806,Trebišov,811,Trebišov,1,Pirátska strana - Slovensko,283,0.65,230,81.27
8,Košický kraj,806,Trebišov,811,Trebišov,2,PRINCÍP,150,0.34,141,94.0
8,Košický kraj,806,Trebišov,811,Trebišov,3,Progresívne Slovensko,3324,7.64,2665,80.17
8,Košický kraj,806,Trebišov,811,Trebišov,4,SPOLOČNE OBČANIA SLOVENSKA,42,0.09,27,64.28
8,Košický kraj,806,Trebišov,811,Trebišov,5,OĽANO A PRIATELIA,5575,12.82,5223,93.68
8,Košický kraj,806,Trebišov,811,Trebišov,6,Komunistická strana Slovenska,185,0.42,154,83.24
8,Košický kraj,806,Trebišov,811,Trebišov,7,Maďarské fórum,82,0.18,71,86.58
8,Košický kraj,806,Trebišov,811,Trebišov,8,Vlastenecký blok,24,0.05,17,70.83
8,Košický kraj,806,Trebišov,811,Trebišov,9,"Modrí, Most - Híd",85,0.19,64,75.29
8,Košický kraj,806,Trebišov,811,Trebišov,10,SPRAVODLIVOSŤ,23,0.05,16,69.56
8,Košický kraj,806,Trebišov,811,Trebišov,11,Slovenské Hnutie Obrody,13,0.02,10,76.92
8,Košický kraj,806,Trebišov,811,Trebišov,12,Sloboda a Solidarita,1065,2.44,928,87.13
8,Košický kraj,806,Trebišov,811,Trebišov,13,SME RODINA,1177,2.7,1099,93.37
8,Košický kraj,806,Trebišov,811,Trebišov,14,MySlovensko,21,0.04,15,71.42
8,Košický kraj,806,Trebišov,811,Trebišov,15,Slovenská národná strana,1466,3.37,1328,90.58
8,Košický kraj,806,Trebišov,811,Trebišov,16,SMER - sociálna demokracia,10525,24.2,9648,91.66
8,Košický kraj,806,Trebišov,811,Trebišov,17,HLAS - sociálna demokracia,6609,15.19,6028,91.2
8,Košický kraj,806,Trebišov,811,Trebišov,18,SZÖVETSÉG - Magyarok,7585,17.44,7383,97.33
8,Košický kraj,806,Trebišov,811,Trebišov,19,SRDCE vlastenci a dôchodcovia,19,0.04,15,78.94
8,Košický kraj,806,Trebišov,811,Trebišov,20,SDKU - DS,16,0.03,14,87.5
8,Košický kraj,806,Trebišov,811,Trebišov,21,Kotlebovci - Ľudová strana Naše Slovensko,264,0.6,233,88.25
8,Košický kraj,806,Trebišov,811,Trebišov,22,Demokrati,800,1.83,730,91.25
8,Košický kraj,806,Trebišov,811,Trebišov,23,Kresťanskodemokratické hnutie,2403,5.52,1991,82.85
8,Košický kraj,806,Trebišov,811,Trebišov,24,KARMA,12,0.02,11,91.66
8,Košický kraj,806,Trebišov,811,Trebišov,25,REPUBLIKA,1736,3.99,1607,92.56
9,Cudzina,900,Cudzina,900,Cudzina,1,Pirátska strana - Slovensko,90,0.15,49,54.44
9,Cudzina,900,Cudzina,900,Cudzina,2,PRINCÍP,8,0.01,7,87.5
9,Cudzina,900,Cudzina,900,Cudzina,3,Progresívne Slovensko,35701,61.7,21162,59.27
9,Cudzina,900,Cudzina,900,Cudzina,4,SPOLOČNE OBČANIA SLOVENSKA,9,0.01,4,44.44
9,Cudzina,900,Cudzina,900,Cudzina,5,OĽANO A PRIATELIA,2208,3.81,1954,88.49
9,Cudzina,900,Cudzina,900,Cudzina,6,Komunistická strana Slovenska,27,0.04,17,62.96
9,Cudzina,900,Cudzina,900,Cudzina,7,Maďarské fórum,38,0.06,31,81.57
9,Cudzina,900,Cudzina,900,Cudzina,8,Vlastenecký blok,13,0.02,9,69.23
9,Cudzina,900,Cudzina,900,Cudzina,9,"Modrí, Most - Híd",198,0.34,144,72.72
9,Cudzina,900,Cudzina,900,Cudzina,10,SPRAVODLIVOSŤ,6,0.01,2,33.33
9,Cudzina,900,Cudzina,900,Cudzina,11,Slovenské Hnutie Obrody,11,0.01,7,63.63
9,Cudzina,900,Cudzina,900,Cudzina,12,Sloboda a Solidarita,6252,10.8,4895,78.29
9,Cudzina,900,Cudzina,900,Cudzina,13,SME RODINA,323,0.55,248,76.78
9,Cudzina,900,Cudzina,900,Cudzina,14,MySlovensko,70,0.12,32,45.71
9,Cudzina,900,Cudzina,900,Cudzina,15,Slovenská národná strana,2197,3.79,2031,92.44
9,Cudzina,900,Cudzina,900,Cudzina,16,SMER - sociálna demokracia,3531,6.1,2740,77.59
9,Cudzina,900,Cudzina,900,Cudzina,17,HLAS - sociálna demokracia,1428,2.46,1038,72.68
