Kód kraja,Názov kraja,Kód územného obvodu,Názov územného obvodu,Kód okresu,Názov okresu,Kód obce,Názov obce,Počet volebných okrskov,Počet potvrdených okrskových zápisníc,Podiel potvrdených okrskových zápisníc v %,Počet zapísaných voličov,Počet zúčastnených voličov,Účasť voličov v %,Počet odovzdaných obálok na hlasovanie,Podiel odovzdaných obálok v %,Počet platných hlasov spolu,Podiel platných hlasov spolu v %
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521698,Moldava nad Bodvou,9,9,100.0,7785,4139,53.16,4138,99.97,4027,97.29
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521701,Mudrovce,1,1,100.0,66,49,74.24,49,100.0,48,97.95
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,518140,Nižná Hutka,1,1,100.0,511,377,73.77,377,100.0,374,99.2
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521728,Nižná Kamenica,1,1,100.0,523,369,70.55,369,100.0,363,98.37
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521736,Nižná Myšľa,1,1,100.0,1176,734,62.41,718,97.82,703,95.77
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521744,Nižný Čaj,1,1,100.0,224,159,70.98,159,100.0,159,100.0
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521752,Nižný Klátov,1,1,100.0,747,547,73.22,547,100.0,545,99.63
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521761,Nižný Lánec,1,1,100.0,335,177,52.83,177,100.0,173,97.74
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521795,Nová Polhora,1,1,100.0,395,315,79.74,315,100.0,311,98.73
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521787,Nováčany,1,1,100.0,609,366,60.09,365,99.72,362,98.9
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521809,Nový Salaš,1,1,100.0,188,129,68.61,129,100.0,128,99.22
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521817,Obišovce,1,1,100.0,388,282,72.68,281,99.64,271,96.09
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521825,Olšovany,1,1,100.0,519,337,64.93,337,100.0,336,99.7
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521833,Opátka,1,1,100.0,113,94,83.18,94,100.0,92,97.87
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521841,Opiná,1,1,100.0,151,99,65.56,99,100.0,99,100.0
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521850,Paňovce,1,1,100.0,512,367,71.67,367,100.0,363,98.91
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521868,Peder,1,1,100.0,309,195,63.1,195,100.0,194,99.48
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521876,Perín - Chym,3,3,100.0,1266,856,67.61,856,100.0,845,98.71
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521884,Ploské,2,2,100.0,753,551,73.17,551,100.0,547,99.27
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521892,Poproč,2,2,100.0,2216,1501,67.73,1497,99.73,1475,98.26
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521906,Rákoš,1,1,100.0,307,188,61.23,188,100.0,187,99.46
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521914,Rankovce,1,1,100.0,619,418,67.52,418,100.0,389,93.06
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521922,Rešica,1,1,100.0,294,222,75.51,222,100.0,221,99.54
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521931,Rozhanovce,2,2,100.0,2002,1395,69.68,1394,99.92,1385,99.28
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521949,Rudník,1,1,100.0,524,341,65.07,341,100.0,334,97.94
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521957,Ruskov,1,1,100.0,1328,926,69.72,926,100.0,915,98.81
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521965,Sady nad Torysou,2,2,100.0,1518,978,64.42,978,100.0,968,98.97
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521973,Seňa,2,2,100.0,1708,1038,60.77,1038,100.0,1015,97.78
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521981,Skároš,1,1,100.0,900,622,69.11,621,99.83,608,97.74
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,518115,Slančík,1,1,100.0,174,113,64.94,113,100.0,110,97.34
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,522007,Slanec,1,1,100.0,1181,700,59.27,700,100.0,688,98.28
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,522015,Slanská Huta,1,1,100.0,215,151,70.23,151,100.0,150,99.33
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,522023,Slanské Nové Mesto,1,1,100.0,385,252,65.45,252,100.0,246,97.61
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,522031,Sokoľ,1,1,100.0,1019,673,66.04,672,99.85,667,99.1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,559865,Sokoľany,1,1,100.0,967,577,59.66,577,100.0,571,98.96
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,522040,Svinica,1,1,100.0,770,509,66.1,509,100.0,505,99.21
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,522066,Šemša,1,1,100.0,798,519,65.03,519,100.0,513,98.84
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,522074,Štós,1,1,100.0,610,343,56.22,343,100.0,339,98.83
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,522082,Trebejov,1,1,100.0,175,135,77.14,135,100.0,132,97.77
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,522091,Trsťany,1,1,100.0,253,179,70.75,179,100.0,176,98.32
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,522104,Trstené pri Hornáde,1,1,100.0,1202,776,64.55,776,100.0,743,95.74
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,559784,Turňa nad Bodvou,3,3,100.0,2809,1378,49.05,1377,99.92,1323,96.0
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521779,Turnianska Nová Ves,1,1,100.0,236,183,77.54,183,100.0,181,98.9
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,522121,Vajkovce,1,1,100.0,708,444,62.71,444,100.0,441,99.32
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,522139,Valaliky,3,3,100.0,3442,2222,64.55,2222,100.0,2192,98.64
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,522147,Veľká Ida,4,4,100.0,2538,1265,49.84,1263,99.84,1206,95.33
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,522155,Veľká Lodina,1,1,100.0,280,204,72.85,204,100.0,203,99.5
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,522163,Vtáčkovce,1,1,100.0,854,435,50.93,433,99.54,422,97.01
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,522171,Vyšná Hutka,1,1,100.0,439,284,64.69,284,100.0,276,97.18
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,522180,Vyšná Kamenica,1,1,100.0,293,222,75.76,221,99.54,218,98.19
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,522198,Vyšná Myšľa,1,1,100.0,789,553,70.08,553,100.0,545,98.55
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,522201,Vyšný Čaj,1,1,100.0,262,189,72.13,189,100.0,186,98.41
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,522210,Vyšný Klátov,1,1,100.0,391,284,72.63,284,100.0,281,98.94
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,582093,Vyšný Medzev,2,2,100.0,446,310,69.5,310,100.0,303,97.74
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,559881,Zádiel,1,1,100.0,142,90,63.38,90,100.0,90,100.0
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,522244,Zlatá Idka,1,1,100.0,320,278,86.87,278,100.0,275,98.92
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,522252,Žarnov,1,1,100.0,350,222,63.42,222,100.0,215,96.84
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,522261,Ždaňa,1,1,100.0,1074,751,69.92,748,99.6,729,97.07
8,Košický kraj,803,Michalovce,807,Michalovce,522287,Bajany,1,1,100.0,369,213,57.72,213,100.0,213,100.0
8,Košický kraj,803,Michalovce,807,Michalovce,522295,Bánovce nad Ondavou,1,1,100.0,566,370,65.37,370,100.0,367,99.18
8,Košický kraj,803,Michalovce,807,Michalovce,528137,Beša,1,1,100.0,297,154,51.85,154,100.0,152,98.7
8,Košický kraj,803,Michalovce,807,Michalovce,522368,Bracovce,1,1,100.0,735,478,65.03,478,100.0,467,97.69
8,Košický kraj,803,Michalovce,807,Michalovce,513857,Budince,1,1,100.0,164,95,57.92,95,100.0,94,98.94
8,Košický kraj,803,Michalovce,807,Michalovce,522376,Budkovce,2,2,100.0,1174,677,57.66,677,100.0,665,98.22
8,Košický kraj,803,Michalovce,807,Michalovce,522392,Čečehov,1,1,100.0,309,202,65.37,202,100.0,196,97.02
8,Košický kraj,803,Michalovce,807,Michalovce,528277,Čičarovce,1,1,100.0,687,385,56.04,385,100.0,379,98.44
8,Košický kraj,803,Michalovce,807,Michalovce,528307,Čierne Pole,1,1,100.0,257,172,66.92,172,100.0,170,98.83
8,Košický kraj,803,Michalovce,807,Michalovce,528331,Drahňov,1,1,100.0,1025,380,37.07,380,100.0,373,98.15
8,Košický kraj,803,Michalovce,807,Michalovce,522406,Dúbravka,1,1,100.0,535,403,75.32,403,100.0,399,99.0
8,Košický kraj,803,Michalovce,807,Michalovce,522414,Falkušovce,1,1,100.0,512,291,56.83,291,100.0,288,98.96
8,Košický kraj,803,Michalovce,807,Michalovce,522431,Hatalov,1,1,100.0,586,374,63.82,374,100.0,372,99.46
8,Košický kraj,803,Michalovce,807,Michalovce,522449,Hažín,1,1,100.0,388,244,62.88,244,100.0,241,98.77
8,Košický kraj,803,Michalovce,807,Michalovce,522465,Hnojné,1,1,100.0,203,120,59.11,120,100.0,116,96.66
8,Košický kraj,803,Michalovce,807,Michalovce,522481,Horovce,1,1,100.0,633,409,64.61,409,100.0,402,98.28
8,Košický kraj,803,Michalovce,807,Michalovce,522511,Iňačovce,1,1,100.0,573,240,41.88,240,100.0,233,97.08
8,Košický kraj,803,Michalovce,807,Michalovce,528391,Ižkovce,1,1,100.0,88,57,64.77,57,100.0,57,100.0
8,Košický kraj,803,Michalovce,807,Michalovce,522546,Jastrabie pri Michalovciach,1,1,100.0,232,148,63.79,148,100.0,144,97.29
8,Košický kraj,803,Michalovce,807,Michalovce,522562,Jovsa,1,1,100.0,679,453,66.71,453,100.0,447,98.67
8,Košický kraj,803,Michalovce,807,Michalovce,522571,Kačanov,1,1,100.0,354,209,59.03,209,100.0,208,99.52
8,Košický kraj,803,Michalovce,807,Michalovce,522589,Kaluža,1,1,100.0,425,335,78.82,335,100.0,329,98.2
8,Košický kraj,803,Michalovce,807,Michalovce,528404,Kapušianske Kľačany,1,1,100.0,672,386,57.44,386,100.0,382,98.96
8,Košický kraj,803,Michalovce,807,Michalovce,522597,Klokočov,1,1,100.0,398,287,72.11,287,100.0,284,98.95
8,Košický kraj,803,Michalovce,807,Michalovce,522651,Krásnovce,1,1,100.0,499,380,76.15,380,100.0,377,99.21
8,Košický kraj,803,Michalovce,807,Michalovce,528463,Krišovská Liesková,2,2,100.0,658,340,51.67,339,99.7,333,97.94
8,Košický kraj,803,Michalovce,807,Michalovce,522686,Kusín,1,1,100.0,281,201,71.53,201,100.0,200,99.5
8,Košický kraj,803,Michalovce,807,Michalovce,522694,Lastomír,1,1,100.0,948,600,63.29,599,99.83,591,98.5
8,Košický kraj,803,Michalovce,807,Michalovce,522708,Laškovce,1,1,100.0,474,287,60.54,287,100.0,282,98.25
8,Košický kraj,803,Michalovce,807,Michalovce,522724,Lesné,1,1,100.0,334,217,64.97,217,100.0,211,97.23
8,Košický kraj,803,Michalovce,807,Michalovce,522732,Ložín,1,1,100.0,646,377,58.35,377,100.0,371,98.4
8,Košický kraj,803,Michalovce,807,Michalovce,522741,Lúčky,1,1,100.0,447,255,57.04,255,100.0,250,98.03
8,Košický kraj,803,Michalovce,807,Michalovce,522759,Malčice,1,1,100.0,1034,545,52.7,545,100.0,536,98.34
8,Košický kraj,803,Michalovce,807,Michalovce,522767,Malé Raškovce,1,1,100.0,187,120,64.17,120,100.0,120,100.0
8,Košický kraj,803,Michalovce,807,Michalovce,522783,Markovce,1,1,100.0,697,343,49.21,343,100.0,331,96.5
8,Košický kraj,803,Michalovce,807,Michalovce,528579,Maťovské Vojkovce,2,2,100.0,522,223,42.72,223,100.0,221,99.1
8,Košický kraj,803,Michalovce,807,Michalovce,522279,Michalovce,32,32,100.0,28802,17454,60.59,17436,99.89,17262,98.89
8,Košický kraj,803,Michalovce,807,Michalovce,522791,Moravany,2,2,100.0,850,516,60.7,516,100.0,511,99.03
8,Košický kraj,803,Michalovce,807,Michalovce,522805,Nacina Ves,2,2,100.0,1447,784,54.18,780,99.48,774,98.72
8,Košický kraj,803,Michalovce,807,Michalovce,528633,Oborín,2,2,100.0,572,297,51.92,297,100.0,292,98.31
8,Košický kraj,803,Michalovce,807,Michalovce,522848,Oreské,1,1,100.0,384,261,67.96,260,99.61,256,98.08
8,Košický kraj,803,Michalovce,807,Michalovce,522864,Palín,1,1,100.0,679,328,48.3,328,100.0,323,98.47
8,Košický kraj,803,Michalovce,807,Michalovce,522872,Pavlovce nad Uhom,4,4,100.0,3388,1115,32.91,1114,99.91,1096,98.29
8,Košický kraj,803,Michalovce,807,Michalovce,522881,Petrikovce,1,1,100.0,159,94,59.11,94,100.0,93,98.93
8,Košický kraj,803,Michalovce,807,Michalovce,522902,Petrovce nad Laborcom,1,1,100.0,782,473,60.48,473,100.0,471,99.57
8,Košický kraj,803,Michalovce,807,Michalovce,522945,Poruba pod Vihorlatom,1,1,100.0,491,323,65.78,323,100.0,319,98.76
8,Košický kraj,803,Michalovce,807,Michalovce,522961,Pozdišovce,1,1,100.0,1060,651,61.41,650,99.84,641,98.46
8,Košický kraj,803,Michalovce,807,Michalovce,528692,Ptrukša,1,1,100.0,391,259,66.24,259,100.0,256,98.84
8,Košický kraj,803,Michalovce,807,Michalovce,522988,Pusté Čemerné,1,1,100.0,296,217,73.31,217,100.0,212,97.69
8,Košický kraj,803,Michalovce,807,Michalovce,522996,Rakovec nad Ondavou,1,1,100.0,851,487,57.22,487,100.0,478,98.15
8,Košický kraj,803,Michalovce,807,Michalovce,528714,Ruská,1,1,100.0,446,250,56.05,249,99.6,236,94.4
8,Košický kraj,803,Michalovce,807,Michalovce,523054,Senné,1,1,100.0,603,269,44.61,269,100.0,260,96.65
8,Košický kraj,803,Michalovce,807,Michalovce,523062,Slavkovce,1,1,100.0,486,253,52.05,253,100.0,248,98.02
8,Košický kraj,803,Michalovce,807,Michalovce,523071,Sliepkovce,1,1,100.0,594,335,56.39,335,100.0,327,97.61
8,Košický kraj,803,Michalovce,807,Michalovce,523097,Staré,1,1,100.0,596,383,64.26,383,100.0,379,98.95
8,Košický kraj,803,Michalovce,807,Michalovce,523101,Strážske,4,4,100.0,3401,1953,57.42,1953,100.0,1928,98.71
8,Košický kraj,803,Michalovce,807,Michalovce,523119,Stretava,1,1,100.0,541,190,35.12,188,98.94,185,97.36
8,Košický kraj,803,Michalovce,807,Michalovce,523127,Stretavka,1,1,100.0,142,77,54.22,77,100.0,75,97.4
8,Košický kraj,803,Michalovce,807,Michalovce,523135,Suché,1,1,100.0,356,243,68.25,243,100.0,239,98.35
8,Košický kraj,803,Michalovce,807,Michalovce,523151,Šamudovce,1,1,100.0,433,260,60.04,260,100.0,256,98.46
8,Košický kraj,803,Michalovce,807,Michalovce,523186,Trhovište,1,1,100.0,1381,758,54.88,755,99.6,738,97.36
8,Košický kraj,803,Michalovce,807,Michalovce,523194,Trnava pri Laborci,1,1,100.0,498,350,70.28,350,100.0,349,99.71
8,Košický kraj,803,Michalovce,807,Michalovce,523208,Tušice,1,1,100.0,540,351,65.0,351,100.0,348,99.14
8,Košický kraj,803,Michalovce,807,Michalovce,523216,Tušická Nová Ves,1,1,100.0,418,308,73.68,308,100.0,301,97.72
8,Košický kraj,803,Michalovce,807,Michalovce,543853,Veľké Kapušany,10,10,100.0,6933,3178,45.83,3178,100.0,3146,98.99
8,Košický kraj,803,Michalovce,807,Michalovce,543870,Veľké Raškovce,1,1,100.0,271,151,55.71,151,100.0,151,100.0
8,Košický kraj,803,Michalovce,807,Michalovce,543888,Veľké Slemence,1,1,100.0,430,244,56.74,243,99.59,239,97.95
8,Košický kraj,803,Michalovce,807,Michalovce,523259,Vinné,2,2,100.0,1684,1127,66.92,1127,100.0,1116,99.02
8,Košický kraj,803,Michalovce,807,Michalovce,543942,Vojany,1,1,100.0,663,305,46.0,304,99.67,301,98.68
8,Košický kraj,803,Michalovce,807,Michalovce,523275,Voľa,1,1,100.0,201,137,68.15,137,100.0,135,98.54
8,Košický kraj,803,Michalovce,807,Michalovce,523283,Vrbnica,1,1,100.0,742,495,66.71,495,100.0,489,98.78
8,Košický kraj,803,Michalovce,807,Michalovce,523291,Vysoká nad Uhom,1,1,100.0,659,350,53.11,350,100.0,345,98.57
8,Košický kraj,803,Michalovce,807,Michalovce,523241,Zalužice,1,1,100.0,913,630,69.0,629,99.84,621,98.57
8,Košický kraj,803,Michalovce,807,Michalovce,523348,Závadka,1,1,100.0,340,198,58.23,198,100.0,192,96.96
8,Košický kraj,803,Michalovce,807,Michalovce,523356,Zbudza,1,1,100.0,424,273,64.38,273,100.0,270,98.9
8,Košický kraj,803,Michalovce,807,Michalovce,523364,Zemplínska Široká,1,1,100.0,847,463,54.66,462,99.78,459,99.13
8,Košický kraj,803,Michalovce,807,Michalovce,522635,Zemplínske Kopčany,1,1,100.0,316,158,50.0,158,100.0,152,96.2
8,Košický kraj,803,Michalovce,807,Michalovce,523372,Žbince,1,1,100.0,727,411,56.53,411,100.0,407,99.02
8,Košický kraj,803,Michalovce,809,Sobrance,522309,Baškovce,1,1,100.0,185,121,65.4,121,100.0,119,98.34
8,Košický kraj,803,Michalovce,809,Sobrance,522317,Beňatina,1,1,100.0,125,93,74.4,93,100.0,93,100.0
8,Košický kraj,803,Michalovce,809,Sobrance,522325,Bežovce,1,1,100.0,750,442,58.93,442,100.0,438,99.09
8,Košický kraj,803,Michalovce,809,Sobrance,522333,Blatná Polianka,1,1,100.0,151,111,73.5,111,100.0,111,100.0
8,Košický kraj,803,Michalovce,809,Sobrance,522341,Blatné Remety,1,1,100.0,507,214,42.2,214,100.0,214,100.0
8,Košický kraj,803,Michalovce,809,Sobrance,522350,Blatné Revištia,1,1,100.0,196,136,69.38,132,97.05,130,95.58
8,Košický kraj,803,Michalovce,809,Sobrance,522384,Bunkovce,1,1,100.0,284,143,50.35,143,100.0,141,98.6
8,Košický kraj,803,Michalovce,809,Sobrance,522422,Fekišovce,1,1,100.0,253,131,51.77,131,100.0,130,99.23
8,Košický kraj,803,Michalovce,809,Sobrance,522457,Hlivištia,1,1,100.0,301,236,78.4,236,100.0,235,99.57
8,Košický kraj,803,Michalovce,809,Sobrance,522473,Horňa,1,1,100.0,274,186,67.88,186,100.0,184,98.92
8,Košický kraj,803,Michalovce,809,Sobrance,522490,Husák,1,1,100.0,123,97,78.86,97,100.0,97,100.0
8,Košický kraj,803,Michalovce,809,Sobrance,522503,Choňkovce,1,1,100.0,434,326,75.11,326,100.0,322,98.77
8,Košický kraj,803,Michalovce,809,Sobrance,522520,Inovce,1,1,100.0,180,128,71.11,128,100.0,125,97.65
8,Košický kraj,803,Michalovce,809,Sobrance,522538,Jasenov,1,1,100.0,223,159,71.3,159,100.0,159,100.0
8,Košický kraj,803,Michalovce,809,Sobrance,522554,Jenkovce,1,1,100.0,326,191,58.58,191,100.0,190,99.47
8,Košický kraj,803,Michalovce,809,Sobrance,522601,Kolibabovce,1,1,100.0,138,85,61.59,85,100.0,85,100.0
8,Košický kraj,803,Michalovce,809,Sobrance,522627,Koňuš,1,1,100.0,266,211,79.32,211,100.0,210,99.52
8,Košický kraj,803,Michalovce,809,Sobrance,522643,Koromľa,1,1,100.0,351,218,62.1,218,100.0,210,96.33
8,Košický kraj,803,Michalovce,809,Sobrance,522660,Krčava,1,1,100.0,360,208,57.77,208,100.0,204,98.07
8,Košický kraj,803,Michalovce,809,Sobrance,522678,Kristy,1,1,100.0,243,129,53.08,129,100.0,125,96.89
8,Košický kraj,803,Michalovce,809,Sobrance,522716,Lekárovce,1,1,100.0,686,420,61.22,420,100.0,408,97.14
8,Košický kraj,803,Michalovce,809,Sobrance,522813,Nižná Rybnica,1,1,100.0,352,203,57.67,203,100.0,194,95.56
8,Košický kraj,803,Michalovce,809,Sobrance,522821,Nižné Nemecké,1,1,100.0,245,168,68.57,168,100.0,166,98.8
8,Košický kraj,803,Michalovce,809,Sobrance,522830,Orechová,1,1,100.0,178,114,64.04,114,100.0,112,98.24
8,Košický kraj,803,Michalovce,809,Sobrance,522856,Ostrov,1,1,100.0,246,146,59.34,146,100.0,142,97.26
8,Košický kraj,803,Michalovce,809,Sobrance,522899,Petrovce,1,1,100.0,173,127,73.41,127,100.0,125,98.42
8,Košický kraj,803,Michalovce,809,Sobrance,522911,Pinkovce,1,1,100.0,159,107,67.29,107,100.0,107,100.0
8,Košický kraj,803,Michalovce,809,Sobrance,522929,Podhoroď,1,1,100.0,276,163,59.05,163,100.0,162,99.38
8,Košický kraj,803,Michalovce,809,Sobrance,522937,Porostov,1,1,100.0,165,134,81.21,134,100.0,134,100.0
8,Košický kraj,803,Michalovce,809,Sobrance,522953,Porúbka,1,1,100.0,332,225,67.77,225,100.0,217,96.44
8,Košický kraj,803,Michalovce,809,Sobrance,522970,Priekopa,1,1,100.0,239,179,74.89,179,100.0,179,100.0
8,Košický kraj,803,Michalovce,809,Sobrance,523003,Remetské Hámre,1,1,100.0,490,345,70.4,345,100.0,341,98.84
8,Košický kraj,803,Michalovce,809,Sobrance,523011,Ruská Bystrá,1,1,100.0,92,54,58.69,54,100.0,52,96.29
8,Košický kraj,803,Michalovce,809,Sobrance,523020,Ruskovce,1,1,100.0,213,152,71.36,152,100.0,151,99.34
8,Košický kraj,803,Michalovce,809,Sobrance,523038,Ruský Hrabovec,1,1,100.0,250,172,68.8,172,100.0,169,98.25
8,Košický kraj,803,Michalovce,809,Sobrance,523046,Sejkov,1,1,100.0,146,114,78.08,114,100.0,113,99.12
8,Košický kraj,803,Michalovce,809,Sobrance,523089,Sobrance,5,5,100.0,4224,2803,66.35,2779,99.14,2748,98.03
8,Košický kraj,803,Michalovce,809,Sobrance,523143,Svätuš,1,1,100.0,86,61,70.93,61,100.0,61,100.0
8,Košický kraj,803,Michalovce,809,Sobrance,523160,Tašuľa,1,1,100.0,175,81,46.28,81,100.0,80,98.76
8,Košický kraj,803,Michalovce,809,Sobrance,523178,Tibava,1,1,100.0,400,257,64.25,257,100.0,257,100.0
8,Košický kraj,803,Michalovce,809,Sobrance,523224,Úbrež,1,1,100.0,608,333,54.76,333,100.0,328,98.49
8,Košický kraj,803,Michalovce,809,Sobrance,523232,Veľké Revištia,2,2,100.0,390,284,72.82,284,100.0,283,99.64
8,Košický kraj,803,Michalovce,809,Sobrance,523267,Vojnatina,1,1,100.0,197,134,68.02,134,100.0,130,97.01
8,Košický kraj,803,Michalovce,809,Sobrance,523305,Vyšná Rybnica,1,1,100.0,346,217,62.71,217,100.0,212,97.69
8,Košický kraj,803,Michalovce,809,Sobrance,523313,Vyšné Nemecké,1,1,100.0,178,121,67.97,121,100.0,121,100.0
8,Košický kraj,803,Michalovce,809,Sobrance,523321,Vyšné Remety,1,1,100.0,316,249,78.79,249,100.0,226,90.76
8,Košický kraj,803,Michalovce,809,Sobrance,523330,Záhor,1,1,100.0,513,268,52.24,265,98.88,265,98.88
8,Košický kraj,804,Rožňava,808,Rožňava,525537,Ardovo,1,1,100.0,131,93,70.99,93,100.0,90,96.77
8,Košický kraj,804,Rožňava,808,Rožňava,525545,Betliar,1,1,100.0,825,575,69.69,575,100.0,565,98.26
8,Košický kraj,804,Rožňava,808,Rožňava,525553,Bohúňovo,1,1,100.0,234,160,68.37,160,100.0,152,95.0
8,Košický kraj,804,Rožňava,808,Rožňava,525561,Bôrka,1,1,100.0,365,162,44.38,162,100.0,159,98.14
8,Košický kraj,804,Rožňava,808,Rožňava,525570,Brdárka,1,1,100.0,43,21,48.83,21,100.0,21,100.0
8,Košický kraj,804,Rožňava,808,Rožňava,514578,Bretka,1,1,100.0,307,171,55.7,171,100.0,166,97.07
8,Košický kraj,804,Rožňava,808,Rožňava,560022,Brzotín,1,1,100.0,1019,492,48.28,490,99.59,484,98.37
