Kód kraja,Názov kraja,Kód územného obvodu,Názov územného obvodu,Kód okresu,Názov okresu,Kód obce,Názov obce,Počet volebných okrskov
6,Banskobystrický kraj,607,Žiar nad Hronom,602,Banská Štiavnica,517372,Vysoká,1
6,Banskobystrický kraj,607,Žiar nad Hronom,612,Žarnovica,581607,Brehy,1
6,Banskobystrický kraj,607,Žiar nad Hronom,612,Žarnovica,516759,Hodruša - Hámre,3
6,Banskobystrický kraj,607,Žiar nad Hronom,612,Žarnovica,516805,Horné Hámre,1
6,Banskobystrický kraj,607,Žiar nad Hronom,612,Žarnovica,516813,Hrabičov,1
6,Banskobystrický kraj,607,Žiar nad Hronom,612,Žarnovica,516830,Hronský Beňadik,2
6,Banskobystrický kraj,607,Žiar nad Hronom,612,Žarnovica,516902,Kľak,1
6,Banskobystrický kraj,607,Žiar nad Hronom,612,Žarnovica,517062,Malá Lehota,1
6,Banskobystrický kraj,607,Žiar nad Hronom,612,Žarnovica,517097,Nová Baňa,8
6,Banskobystrický kraj,607,Žiar nad Hronom,612,Žarnovica,580546,Orovnica,1
6,Banskobystrický kraj,607,Žiar nad Hronom,612,Žarnovica,517119,Ostrý Grúň,1
6,Banskobystrický kraj,607,Žiar nad Hronom,612,Žarnovica,517127,Píla,1
6,Banskobystrický kraj,607,Žiar nad Hronom,612,Žarnovica,517232,Rudno nad Hronom,1
6,Banskobystrický kraj,607,Žiar nad Hronom,612,Žarnovica,517291,Tekovská Breznica,1
6,Banskobystrický kraj,607,Žiar nad Hronom,612,Žarnovica,517330,Veľká Lehota,1
6,Banskobystrický kraj,607,Žiar nad Hronom,612,Žarnovica,517348,Veľké Pole,1
6,Banskobystrický kraj,607,Žiar nad Hronom,612,Žarnovica,517356,Voznica,1
6,Banskobystrický kraj,607,Žiar nad Hronom,612,Žarnovica,517381,Žarnovica,8
6,Banskobystrický kraj,607,Žiar nad Hronom,612,Žarnovica,517399,Župkov,1
6,Banskobystrický kraj,607,Žiar nad Hronom,613,Žiar nad Hronom,516660,Bartošova Lehôtka,1
6,Banskobystrický kraj,607,Žiar nad Hronom,613,Žiar nad Hronom,516708,Bzenica,1
6,Banskobystrický kraj,607,Žiar nad Hronom,613,Žiar nad Hronom,516724,Dolná Trnávka,1
6,Banskobystrický kraj,607,Žiar nad Hronom,613,Žiar nad Hronom,516732,Dolná Ves,1
6,Banskobystrický kraj,607,Žiar nad Hronom,613,Žiar nad Hronom,516741,Dolná Ždaňa,1
6,Banskobystrický kraj,607,Žiar nad Hronom,613,Žiar nad Hronom,516767,Hliník nad Hronom,2
6,Banskobystrický kraj,607,Žiar nad Hronom,613,Žiar nad Hronom,581747,Horná Ves,1
6,Banskobystrický kraj,607,Žiar nad Hronom,613,Žiar nad Hronom,516791,Horná Ždaňa,1
6,Banskobystrický kraj,607,Žiar nad Hronom,613,Žiar nad Hronom,516821,Hronská Dúbrava,1
6,Banskobystrický kraj,607,Žiar nad Hronom,613,Žiar nad Hronom,516848,Ihráč,1
6,Banskobystrický kraj,607,Žiar nad Hronom,613,Žiar nad Hronom,516872,Janova Lehota,1
6,Banskobystrický kraj,607,Žiar nad Hronom,613,Žiar nad Hronom,516881,Jastrabá,1
6,Banskobystrický kraj,607,Žiar nad Hronom,613,Žiar nad Hronom,516937,Kopernica,1
6,Banskobystrický kraj,607,Žiar nad Hronom,613,Žiar nad Hronom,516945,Kosorín,1
6,Banskobystrický kraj,607,Žiar nad Hronom,613,Žiar nad Hronom,516961,Krahule,1
6,Banskobystrický kraj,607,Žiar nad Hronom,613,Žiar nad Hronom,516970,Kremnica,4
6,Banskobystrický kraj,607,Žiar nad Hronom,613,Žiar nad Hronom,516988,Kremnické Bane,1
6,Banskobystrický kraj,607,Žiar nad Hronom,613,Žiar nad Hronom,516996,Kunešov,1
6,Banskobystrický kraj,607,Žiar nad Hronom,613,Žiar nad Hronom,599328,Ladomerská Vieska,1
6,Banskobystrický kraj,607,Žiar nad Hronom,613,Žiar nad Hronom,517011,Lehôtka pod Brehmi,1
6,Banskobystrický kraj,607,Žiar nad Hronom,613,Žiar nad Hronom,517020,Lovča,1
6,Banskobystrický kraj,607,Žiar nad Hronom,613,Žiar nad Hronom,517038,Lovčica - Trubín,2
6,Banskobystrický kraj,607,Žiar nad Hronom,613,Žiar nad Hronom,517046,Lúčky,1
6,Banskobystrický kraj,607,Žiar nad Hronom,613,Žiar nad Hronom,599336,Lutila,1
6,Banskobystrický kraj,607,Žiar nad Hronom,613,Žiar nad Hronom,517089,Nevoľné,1
6,Banskobystrický kraj,607,Žiar nad Hronom,613,Žiar nad Hronom,517135,Pitelová,1
6,Banskobystrický kraj,607,Žiar nad Hronom,613,Žiar nad Hronom,517186,Prestavlky,2
6,Banskobystrický kraj,607,Žiar nad Hronom,613,Žiar nad Hronom,517194,Prochot,1
6,Banskobystrický kraj,607,Žiar nad Hronom,613,Žiar nad Hronom,517216,Repište,1
6,Banskobystrický kraj,607,Žiar nad Hronom,613,Žiar nad Hronom,517241,Sklené Teplice,1
6,Banskobystrický kraj,607,Žiar nad Hronom,613,Žiar nad Hronom,517259,Slaská,1
6,Banskobystrický kraj,607,Žiar nad Hronom,613,Žiar nad Hronom,517267,Stará Kremnička,1
6,Banskobystrický kraj,607,Žiar nad Hronom,613,Žiar nad Hronom,517313,Trnavá Hora,1
6,Banskobystrický kraj,607,Žiar nad Hronom,613,Žiar nad Hronom,517364,Vyhne,1
6,Banskobystrický kraj,607,Žiar nad Hronom,613,Žiar nad Hronom,516589,Žiar nad Hronom,16
7,Prešovský kraj,701,Bardejov,701,Bardejov,519014,Abrahámovce,1
7,Prešovský kraj,701,Bardejov,701,Bardejov,519022,Andrejová,1
7,Prešovský kraj,701,Bardejov,701,Bardejov,519006,Bardejov,29
7,Prešovský kraj,701,Bardejov,701,Bardejov,519049,Bartošovce,1
7,Prešovský kraj,701,Bardejov,701,Bardejov,519057,Becherov,1
7,Prešovský kraj,701,Bardejov,701,Bardejov,519065,Beloveža,1
7,Prešovský kraj,701,Bardejov,701,Bardejov,519073,Bogliarka,1
7,Prešovský kraj,701,Bardejov,701,Bardejov,519081,Brezov,1
7,Prešovský kraj,701,Bardejov,701,Bardejov,519090,Brezovka,1
7,Prešovský kraj,701,Bardejov,701,Bardejov,519103,Buclovany,1
7,Prešovský kraj,701,Bardejov,701,Bardejov,519111,Cigeľka,1
7,Prešovský kraj,701,Bardejov,701,Bardejov,519138,Dubinné,1
7,Prešovský kraj,701,Bardejov,701,Bardejov,519154,Frička,1
7,Prešovský kraj,701,Bardejov,701,Bardejov,519162,Fričkovce,1
7,Prešovský kraj,701,Bardejov,701,Bardejov,519171,Gaboltov,1
7,Prešovský kraj,701,Bardejov,701,Bardejov,519189,Gerlachov,1
7,Prešovský kraj,701,Bardejov,701,Bardejov,519201,Hankovce,1
7,Prešovský kraj,701,Bardejov,701,Bardejov,519219,Harhaj,1
7,Prešovský kraj,701,Bardejov,701,Bardejov,519227,Hažlín,1
7,Prešovský kraj,701,Bardejov,701,Bardejov,519235,Hertník,1
7,Prešovský kraj,701,Bardejov,701,Bardejov,519243,Hervartov,1
7,Prešovský kraj,701,Bardejov,701,Bardejov,519251,Hrabovec,1
7,Prešovský kraj,701,Bardejov,701,Bardejov,519260,Hrabské,1
7,Prešovský kraj,701,Bardejov,701,Bardejov,519278,Hutka,1
7,Prešovský kraj,701,Bardejov,701,Bardejov,519286,Chmeľová,1
7,Prešovský kraj,701,Bardejov,701,Bardejov,519294,Janovce,1
7,Prešovský kraj,701,Bardejov,701,Bardejov,519308,Jedlinka,1
7,Prešovský kraj,701,Bardejov,701,Bardejov,519324,Kľušov,1
7,Prešovský kraj,701,Bardejov,701,Bardejov,519341,Kobyly,1
7,Prešovský kraj,701,Bardejov,701,Bardejov,519359,Kochanovce,1
7,Prešovský kraj,701,Bardejov,701,Bardejov,519367,Komárov,1
7,Prešovský kraj,701,Bardejov,701,Bardejov,519375,Koprivnica,1
7,Prešovský kraj,701,Bardejov,701,Bardejov,519383,Kožany,1
7,Prešovský kraj,701,Bardejov,701,Bardejov,519405,Krivé,1
7,Prešovský kraj,701,Bardejov,701,Bardejov,519413,Kríže,1
7,Prešovský kraj,701,Bardejov,701,Bardejov,519421,Kružlov,1
7,Prešovský kraj,701,Bardejov,701,Bardejov,519430,Kučín,1
7,Prešovský kraj,701,Bardejov,701,Bardejov,519456,Kurima,1
7,Prešovský kraj,701,Bardejov,701,Bardejov,519464,Kurov,1
7,Prešovský kraj,701,Bardejov,701,Bardejov,519472,Lascov,1
7,Prešovský kraj,701,Bardejov,701,Bardejov,519481,Lenartov,1
7,Prešovský kraj,701,Bardejov,701,Bardejov,519499,Lipová,1
7,Prešovský kraj,701,Bardejov,701,Bardejov,519502,Livov,1
7,Prešovský kraj,701,Bardejov,701,Bardejov,519511,Livovská Huta,1
7,Prešovský kraj,701,Bardejov,701,Bardejov,519529,Lopúchov,1
7,Prešovský kraj,701,Bardejov,701,Bardejov,519545,Lukavica,1
7,Prešovský kraj,701,Bardejov,701,Bardejov,519553,Lukov,1
7,Prešovský kraj,701,Bardejov,701,Bardejov,519570,Malcov,1
7,Prešovský kraj,701,Bardejov,701,Bardejov,519588,Marhaň,1
7,Prešovský kraj,701,Bardejov,701,Bardejov,519600,Mikulášová,1
7,Prešovský kraj,701,Bardejov,701,Bardejov,519618,Mokroluh,1
7,Prešovský kraj,701,Bardejov,701,Bardejov,519626,Nemcovce,1
7,Prešovský kraj,701,Bardejov,701,Bardejov,519634,Nižná Polianka,1
7,Prešovský kraj,701,Bardejov,701,Bardejov,519642,Nižná Voľa,1
7,Prešovský kraj,701,Bardejov,701,Bardejov,519669,Nižný Tvarožec,1
7,Prešovský kraj,701,Bardejov,701,Bardejov,519677,Oľšavce,1
7,Prešovský kraj,701,Bardejov,701,Bardejov,519685,Ondavka,1
7,Prešovský kraj,701,Bardejov,701,Bardejov,519693,Ortuťová,1
7,Prešovský kraj,701,Bardejov,701,Bardejov,519707,Osikov,1
7,Prešovský kraj,701,Bardejov,701,Bardejov,519715,Petrová,1
7,Prešovský kraj,701,Bardejov,701,Bardejov,519723,Poliakovce,1
7,Prešovský kraj,701,Bardejov,701,Bardejov,519731,Porúbka,1
7,Prešovský kraj,701,Bardejov,701,Bardejov,519936,Raslavice,2
7,Prešovský kraj,701,Bardejov,701,Bardejov,519740,Regetovka,1
7,Prešovský kraj,701,Bardejov,701,Bardejov,519758,Rešov,1
7,Prešovský kraj,701,Bardejov,701,Bardejov,519766,Richvald,1
7,Prešovský kraj,701,Bardejov,701,Bardejov,519774,Rokytov,1
7,Prešovský kraj,701,Bardejov,701,Bardejov,519782,Smilno,1
7,Prešovský kraj,701,Bardejov,701,Bardejov,519791,Snakov,1
7,Prešovský kraj,701,Bardejov,701,Bardejov,519804,Stebnícka Huta,1
7,Prešovský kraj,701,Bardejov,701,Bardejov,519812,Stebník,1
7,Prešovský kraj,701,Bardejov,701,Bardejov,519821,Stuľany,1
7,Prešovský kraj,701,Bardejov,701,Bardejov,519839,Sveržov,1
7,Prešovský kraj,701,Bardejov,701,Bardejov,519847,Šarišské Čierne,1
7,Prešovský kraj,701,Bardejov,701,Bardejov,519855,Šašová,1
7,Prešovský kraj,701,Bardejov,701,Bardejov,519863,Šiba,1
7,Prešovský kraj,701,Bardejov,701,Bardejov,519871,Tarnov,1
7,Prešovský kraj,701,Bardejov,701,Bardejov,519880,Tročany,1
7,Prešovský kraj,701,Bardejov,701,Bardejov,518964,Vaniškovce,1
7,Prešovský kraj,701,Bardejov,701,Bardejov,519901,Varadka,1
7,Prešovský kraj,701,Bardejov,701,Bardejov,519910,Vyšná Polianka,1
7,Prešovský kraj,701,Bardejov,701,Bardejov,519928,Vyšná Voľa,1
7,Prešovský kraj,701,Bardejov,701,Bardejov,519944,Vyšný Kručov,1
7,Prešovský kraj,701,Bardejov,701,Bardejov,519952,Vyšný Tvarožec,1
7,Prešovský kraj,701,Bardejov,701,Bardejov,519961,Zborov,2
7,Prešovský kraj,701,Bardejov,701,Bardejov,519979,Zlaté,1
7,Prešovský kraj,702,Humenné,702,Humenné,520012,Adidovce,1
7,Prešovský kraj,702,Humenné,702,Humenné,520021,Baškovce,1
7,Prešovský kraj,702,Humenné,702,Humenné,520055,Brekov,1
7,Prešovský kraj,702,Humenné,702,Humenné,520063,Brestov,1
7,Prešovský kraj,702,Humenné,702,Humenné,520110,Černina,1
7,Prešovský kraj,702,Humenné,702,Humenné,520152,Dedačov,1
7,Prešovský kraj,702,Humenné,702,Humenné,559644,Gruzovce,1
7,Prešovský kraj,702,Humenné,702,Humenné,520195,Hankovce,1
7,Prešovský kraj,702,Humenné,702,Humenné,559598,Hažín nad Cirochou,1
7,Prešovský kraj,702,Humenné,702,Humenné,520225,Hrabovec nad Laborcom,1
7,Prešovský kraj,702,Humenné,702,Humenné,520233,Hrubov,1
7,Prešovský kraj,702,Humenné,702,Humenné,520241,Hudcovce,1
7,Prešovský kraj,702,Humenné,702,Humenné,520004,Humenné,26
7,Prešovský kraj,702,Humenné,702,Humenné,520268,Chlmec,1
7,Prešovský kraj,702,Humenné,702,Humenné,520276,Jabloň,1
7,Prešovský kraj,702,Humenné,702,Humenné,520292,Jankovce,1
7,Prešovský kraj,702,Humenné,702,Humenné,559547,Jasenov,1
7,Prešovský kraj,702,Humenné,702,Humenné,520331,Kamenica nad Cirochou,2
7,Prešovský kraj,702,Humenné,702,Humenné,520349,Kamienka,1
7,Prešovský kraj,702,Humenné,702,Humenné,520357,Karná,1
7,Prešovský kraj,702,Humenné,702,Humenné,520373,Kochanovce,1
7,Prešovský kraj,702,Humenné,702,Humenné,528803,Košarovce,1
7,Prešovský kraj,702,Humenné,702,Humenné,520403,Koškovce,1
7,Prešovský kraj,702,Humenné,702,Humenné,582140,Lackovce,1
7,Prešovský kraj,702,Humenné,702,Humenné,520446,Lieskovec,1
7,Prešovský kraj,702,Humenné,702,Humenné,520454,Ľubiša,1
7,Prešovský kraj,702,Humenné,702,Humenné,520462,Lukačovce,1
7,Prešovský kraj,702,Humenné,702,Humenné,559652,Maškovce,1
7,Prešovský kraj,702,Humenné,702,Humenné,520497,Modra nad Cirochou,1
7,Prešovský kraj,702,Humenné,702,Humenné,520501,Myslina,1
7,Prešovský kraj,702,Humenné,702,Humenné,520527,Nechválova  Polianka,1
7,Prešovský kraj,702,Humenné,702,Humenné,520535,Nižná Jablonka,1
7,Prešovský kraj,702,Humenné,702,Humenné,528897,Nižná Sitnica,1
7,Prešovský kraj,702,Humenné,702,Humenné,520543,Nižné Ladičkovce,1
7,Prešovský kraj,702,Humenné,702,Humenné,520560,Ohradzany,1
7,Prešovský kraj,702,Humenné,702,Humenné,528951,Pakostov,1
7,Prešovský kraj,702,Humenné,702,Humenné,520624,Papín,1
7,Prešovský kraj,702,Humenné,702,Humenné,520667,Porúbka,1
7,Prešovský kraj,702,Humenné,702,Humenné,529010,Prituľany,1
7,Prešovský kraj,702,Humenné,702,Humenné,520683,Ptičie,1
7,Prešovský kraj,702,Humenné,702,Humenné,529061,Rohožník,1
7,Prešovský kraj,702,Humenné,702,Humenné,520250,Rokytov pri Humennom,1
7,Prešovský kraj,702,Humenné,702,Humenné,520721,Rovné,1
7,Prešovský kraj,702,Humenné,702,Humenné,529087,Ruská Kajňa,1
7,Prešovský kraj,702,Humenné,702,Humenné,529095,Ruská Poruba,1
7,Prešovský kraj,702,Humenné,702,Humenné,520772,Slovenská Volová,1
7,Prešovský kraj,702,Humenné,702,Humenné,520781,Slovenské Krivé,1
7,Prešovský kraj,702,Humenné,702,Humenné,559636,Sopkovce,1
7,Prešovský kraj,702,Humenné,702,Humenné,520896,Topoľovka,1
7,Prešovský kraj,702,Humenné,702,Humenné,520900,Turcovce,1
7,Prešovský kraj,702,Humenné,702,Humenné,520926,Udavské,1
7,Prešovský kraj,702,Humenné,702,Humenné,520977,Veľopolie,1
7,Prešovský kraj,702,Humenné,702,Humenné,520985,Víťazovce,1
7,Prešovský kraj,702,Humenné,702,Humenné,521019,Vyšná Jablonka,1
7,Prešovský kraj,702,Humenné,702,Humenné,529249,Vyšná Sitnica,1
7,Prešovský kraj,702,Humenné,702,Humenné,521027,Vyšné Ladičkovce,1
7,Prešovský kraj,702,Humenné,702,Humenné,521035,Vyšný Hrušov,1
7,Prešovský kraj,702,Humenné,702,Humenné,529273,Závada,1
7,Prešovský kraj,702,Humenné,702,Humenné,521043,Závadka,1
7,Prešovský kraj,702,Humenné,702,Humenné,521086,Zbudské Dlhé,1
7,Prešovský kraj,702,Humenné,702,Humenné,521116,Zubné,1
7,Prešovský kraj,702,Humenné,705,Medzilaborce,520071,Brestov nad Laborcom,1
7,Prešovský kraj,702,Humenné,705,Medzilaborce,520098,Čabalovce,2
7,Prešovský kraj,702,Humenné,705,Medzilaborce,520101,Čabiny,1
7,Prešovský kraj,702,Humenné,705,Medzilaborce,520128,Čertižné,1
7,Prešovský kraj,702,Humenné,705,Medzilaborce,520187,Habura,1
7,Prešovský kraj,702,Humenné,705,Medzilaborce,520314,Kalinov,1
7,Prešovský kraj,702,Humenné,705,Medzilaborce,520411,Krásny Brod,1
7,Prešovský kraj,702,Humenné,705,Medzilaborce,520471,Medzilaborce,7
7,Prešovský kraj,702,Humenné,705,Medzilaborce,520519,Ňagov,1
7,Prešovský kraj,702,Humenné,705,Medzilaborce,520578,Oľka,1
7,Prešovský kraj,702,Humenné,705,Medzilaborce,520586,Oľšinkov,1
7,Prešovský kraj,702,Humenné,705,Medzilaborce,520616,Palota,1
7,Prešovský kraj,702,Humenné,705,Medzilaborce,520691,Radvaň nad Laborcom,1
7,Prešovský kraj,702,Humenné,705,Medzilaborce,520705,Repejov,1
7,Prešovský kraj,702,Humenné,705,Medzilaborce,559610,Rokytovce,1
7,Prešovský kraj,702,Humenné,705,Medzilaborce,520713,Roškovce,1
7,Prešovský kraj,702,Humenné,705,Medzilaborce,520853,Sukov,1
7,Prešovský kraj,702,Humenné,705,Medzilaborce,520861,Svetlice,1
7,Prešovský kraj,702,Humenné,705,Medzilaborce,520951,Valentovce,1
7,Prešovský kraj,702,Humenné,705,Medzilaborce,520993,Volica,1
7,Prešovský kraj,702,Humenné,705,Medzilaborce,521001,Výrava,1
7,Prešovský kraj,702,Humenné,705,Medzilaborce,521060,Zbojné,1
7,Prešovský kraj,702,Humenné,705,Medzilaborce,521078,Zbudská Belá,1
7,Prešovský kraj,702,Humenné,709,Snina,520039,Belá nad Cirochou,2
7,Prešovský kraj,702,Humenné,709,Snina,520080,Brezovec,1
7,Prešovský kraj,702,Humenné,709,Snina,520136,Čukalovce,1
7,Prešovský kraj,702,Humenné,709,Snina,520161,Dlhé nad Cirochou,1
7,Prešovský kraj,702,Humenné,709,Snina,520179,Dúbrava,1
7,Prešovský kraj,702,Humenné,709,Snina,520209,Hostovice,1
7,Prešovský kraj,702,Humenné,709,Snina,520217,Hrabová Roztoka,1
7,Prešovský kraj,702,Humenné,709,Snina,520284,Jalová,1
7,Prešovský kraj,702,Humenné,709,Snina,520322,Kalná Roztoka,1
7,Prešovský kraj,702,Humenné,709,Snina,520365,Klenová,1
7,Prešovský kraj,702,Humenné,709,Snina,520381,Kolbasov,1
7,Prešovský kraj,702,Humenné,709,Snina,520390,Kolonica,1
7,Prešovský kraj,702,Humenné,709,Snina,520438,Ladomirov,1
7,Prešovský kraj,702,Humenné,709,Snina,520489,Michajlov,1
7,Prešovský kraj,702,Humenné,709,Snina,520551,Nová Sedlica,1
7,Prešovský kraj,702,Humenné,709,Snina,520594,Osadné,1
7,Prešovský kraj,702,Humenné,709,Snina,520632,Parihuzovce,1
7,Prešovský kraj,702,Humenné,709,Snina,520641,Pčoliné,1
7,Prešovský kraj,702,Humenné,709,Snina,520659,Pichne,1
7,Prešovský kraj,702,Humenné,709,Snina,520675,Príslop,1
7,Prešovský kraj,702,Humenné,709,Snina,520730,Runina,1
7,Prešovský kraj,702,Humenné,709,Snina,520748,Ruská Volová,1
7,Prešovský kraj,702,Humenné,709,Snina,520764,Ruský Potok,1
7,Prešovský kraj,702,Humenné,709,Snina,520802,Snina,13
7,Prešovský kraj,702,Humenné,709,Snina,520829,Stakčín,2
7,Prešovský kraj,702,Humenné,709,Snina,520811,Stakčínska Roztoka,1
7,Prešovský kraj,702,Humenné,709,Snina,520845,Strihovce,1
7,Prešovský kraj,702,Humenné,709,Snina,520870,Šmigovec,1
7,Prešovský kraj,702,Humenné,709,Snina,520888,Topoľa,1
7,Prešovský kraj,702,Humenné,709,Snina,520918,Ubľa,1
7,Prešovský kraj,702,Humenné,709,Snina,520934,Ulič,1
7,Prešovský kraj,702,Humenné,709,Snina,520942,Uličské Krivé,1
7,Prešovský kraj,702,Humenné,709,Snina,521051,Zboj,1
7,Prešovský kraj,702,Humenné,709,Snina,521108,Zemplínske Hámre,1
7,Prešovský kraj,703,Kežmarok,703,Kežmarok,523399,Abrahámovce,1
7,Prešovský kraj,703,Kežmarok,703,Kežmarok,523411,Bušovce,1
7,Prešovský kraj,703,Kežmarok,703,Kežmarok,523429,Červený Kláštor,1
7,Prešovský kraj,703,Kežmarok,703,Kežmarok,523461,Havka,1
7,Prešovský kraj,703,Kežmarok,703,Kežmarok,523470,Holumnica,1
7,Prešovský kraj,703,Kežmarok,703,Kežmarok,523500,Hradisko,1
7,Prešovský kraj,703,Kežmarok,703,Kežmarok,523526,Huncovce,2
7,Prešovský kraj,703,Kežmarok,703,Kežmarok,523534,Ihľany,1
7,Prešovský kraj,703,Kežmarok,703,Kežmarok,523569,Jezersko,1
7,Prešovský kraj,703,Kežmarok,703,Kežmarok,523577,Jurské,1
7,Prešovský kraj,703,Kežmarok,703,Kežmarok,523585,Kežmarok,12
7,Prešovský kraj,703,Kežmarok,703,Kežmarok,523607,Krížová Ves,1
7,Prešovský kraj,703,Kežmarok,703,Kežmarok,523615,Lechnica,1
7,Prešovský kraj,703,Kežmarok,703,Kežmarok,523623,Lendak,4
7,Prešovský kraj,703,Kežmarok,703,Kežmarok,523682,Ľubica,4
7,Prešovský kraj,703,Kežmarok,703,Kežmarok,523674,Majere,1
7,Prešovský kraj,703,Kežmarok,703,Kežmarok,559938,Malá Franková,1
7,Prešovský kraj,703,Kežmarok,703,Kežmarok,581241,Malý Slavkov,1
7,Prešovský kraj,703,Kežmarok,703,Kežmarok,523712,Matiašovce,1
7,Prešovský kraj,703,Kežmarok,703,Kežmarok,523739,Mlynčeky,1
7,Prešovský kraj,703,Kežmarok,703,Kežmarok,523771,Osturňa,1
7,Prešovský kraj,703,Kežmarok,703,Kežmarok,523780,Podhorany,1
7,Prešovský kraj,703,Kežmarok,703,Kežmarok,523798,Rakúsy,2
7,Prešovský kraj,703,Kežmarok,703,Kežmarok,523801,Reľov,1
7,Prešovský kraj,703,Kežmarok,703,Kežmarok,523810,Slovenská Ves,2
7,Prešovský kraj,703,Kežmarok,703,Kežmarok,523828,Spišská Belá,5
7,Prešovský kraj,703,Kežmarok,703,Kežmarok,523836,Spišská Stará Ves,2
7,Prešovský kraj,703,Kežmarok,703,Kežmarok,523861,Spišské Hanušovce,1
7,Prešovský kraj,703,Kežmarok,703,Kežmarok,523887,Stará Lesná,1
7,Prešovský kraj,703,Kežmarok,703,Kežmarok,523909,Stráne pod Tatrami,1
7,Prešovský kraj,703,Kežmarok,703,Kežmarok,523976,Toporec,1
7,Prešovský kraj,703,Kežmarok,703,Kežmarok,523984,Tvarožná,1
7,Prešovský kraj,703,Kežmarok,703,Kežmarok,523992,Veľká Franková,1
7,Prešovský kraj,703,Kežmarok,703,Kežmarok,524000,Veľká Lomnica,3
7,Prešovský kraj,703,Kežmarok,703,Kežmarok,524042,Vlková,1
7,Prešovský kraj,703,Kežmarok,703,Kežmarok,524051,Vlkovce,1
7,Prešovský kraj,703,Kežmarok,703,Kežmarok,524069,Vojňany,1
7,Prešovský kraj,703,Kežmarok,703,Kežmarok,524077,Vrbov,1
7,Prešovský kraj,703,Kežmarok,703,Kežmarok,524085,Výborná,1
7,Prešovský kraj,703,Kežmarok,703,Kežmarok,524115,Zálesie,1
7,Prešovský kraj,703,Kežmarok,703,Kežmarok,524123,Žakovce,1
7,Prešovský kraj,704,Poprad,704,Levoča,526371,Baldovce,1
7,Prešovský kraj,704,Poprad,704,Levoča,526380,Beharovce,1
7,Prešovský kraj,704,Poprad,704,Levoča,526401,Bijacovce,1
7,Prešovský kraj,704,Poprad,704,Levoča,526410,Brutovce,1
7,Prešovský kraj,704,Poprad,704,Levoča,526428,Buglovce,1
7,Prešovský kraj,704,Poprad,704,Levoča,526452,Dlhé Stráže,1
7,Prešovský kraj,704,Poprad,704,Levoča,526461,Doľany,1
7,Prešovský kraj,704,Poprad,704,Levoča,526479,Domaňovce,1
